Current Period,Customer ID,Periods Active,Current Customer (Y/N),Period Acquired,Period Terminated,Acquisition Channel,Sector,Referred (Y/N),Premium (Y/N),Region,Co. Age,Size,No. Maker Contracts,No. Advanced Contracts,"Revenue, Total",Maker Revenue,Advanced Revenue,Expected CLV
9,4468,1,Y,8,,Internal,Automotive,N,N,Southeast,6-10yrs,Small,1,1,50000,21000,29000,34835
9,4469,1,Y,8,,Internal,Automotive,N,N,Midwest,0-5yrs,Small,1,0,21000,21000,0,50742
9,4470,1,Y,8,,Internal,Automotive,N,Y,Southwest,6-10yrs,Medium,1,0,32000,32000,0,10350
9,4471,1,Y,8,,Internal,Automotive,N,N,West,10+yrs,Medium,1,0,21000,21000,0,14393
9,4472,1,Y,8,,Internal,Automotive,N,Y,West,6-10yrs,Large,1,0,32000,32000,0,145074
9,4473,1,Y,8,,Internal,Automotive,N,N,Southeast,0-5yrs,Medium,1,0,21000,21000,0,36631
9,4474,1,Y,8,,Internal,Automotive,N,Y,West,6-10yrs,Small,1,0,32000,32000,0,17270
9,4475,1,Y,8,,Internal,Automotive,N,Y,Northeast,0-5yrs,Medium,0,2,80000,0,80000,170907
9,4476,1,Y,8,,Internal,Automotive,N,N,West,10+yrs,Medium,1,3,108000,21000,87000,432726
9,4477,1,Y,8,,Internal,Automotive,N,Y,Southeast,0-5yrs,Small,1,0,32000,32000,0,33676
9,4478,1,Y,8,,Internal,Automotive,N,N,Southwest,0-5yrs,Medium,1,0,21000,21000,0,140065
9,4479,1,Y,8,,Internal,Automotive,N,N,West,0-5yrs,Small,1,0,21000,21000,0,30471
9,4480,1,Y,8,,Internal,Automotive,N,Y,West,10+yrs,Small,0,1,40000,0,40000,46371
9,4481,1,Y,8,,Internal,Automotive,N,Y,Southeast,10+yrs,Large,0,1,40000,0,40000,46360
9,4482,1,Y,8,,Internal,Automotive,N,N,Southwest,0-5yrs,Large,2,1,71000,42000,29000,236399
9,4483,1,Y,8,,Internal,Automotive,N,Y,Midwest,10+yrs,Medium,2,0,64000,64000,0,45565
9,4484,1,Y,8,,Internal,Automotive,N,N,Southeast,6-10yrs,Small,1,1,50000,21000,29000,59328
9,4485,1,Y,8,,Internal,Automotive,N,N,Southwest,0-5yrs,Small,1,1,50000,21000,29000,158537
9,4486,1,Y,8,,Internal,Automotive,N,Y,West,0-5yrs,Small,0,1,40000,0,40000,236536
9,4487,1,Y,8,,Internal,Automotive,N,Y,Midwest,6-10yrs,Small,1,0,32000,32000,0,63039
9,4488,1,Y,8,,Internal,Automotive,N,N,Northeast,10+yrs,Medium,4,0,84000,84000,0,56778
9,4489,1,Y,8,,Internal,Automotive,N,Y,Midwest,6-10yrs,Small,0,1,40000,0,40000,29046
9,4490,1,Y,8,,Internal,Automotive,N,N,Southwest,0-5yrs,Small,0,2,58000,0,58000,25309
9,4491,1,Y,8,,Internal,Automotive,N,N,Southeast,0-5yrs,Large,1,0,21000,21000,0,52349
9,4492,1,Y,8,,Internal,Automotive,N,Y,West,0-5yrs,Medium,0,1,40000,0,40000,83787
9,4493,1,Y,8,,Internal,Automotive,N,Y,Southwest,10+yrs,Large,1,0,32000,32000,0,92398
9,4494,1,Y,8,,Internal,Automotive,N,Y,Northeast,6-10yrs,Medium,1,0,32000,32000,0,33020
9,4495,1,Y,8,,Internal,Automotive,N,N,Midwest,0-5yrs,Small,0,1,29000,0,29000,54833
9,4496,1,Y,8,,Internal,Automotive,N,Y,Northeast,6-10yrs,Small,1,1,72000,32000,40000,18105
9,1445,6,N,-5,1,External,Defense,N,N,West,6-10yrs,Medium,3,0,63000,63000,0,1919474
9,1446,14,Y,-5,,Internal,Defense,N,Y,Southeast,0-5yrs,Small,2,0,64000,64000,0,2697647
9,1539,7,N,-4,3,External,Defense,N,N,Southeast,6-10yrs,Small,1,3,108000,21000,87000,2276384
9,1540,1,N,-4,-3,External,Defense,N,N,Southwest,6-10yrs,Small,2,1,71000,42000,29000,1054497
9,1541,2,N,-4,-2,External,Defense,N,N,Southeast,6-10yrs,Small,1,0,21000,21000,0,1874715
9,1542,4,N,-4,0,External,Defense,N,N,West,0-5yrs,Small,1,3,108000,21000,87000,1329153
9,1543,13,Y,-4,,External,Defense,N,Y,Midwest,0-5yrs,Small,1,0,32000,32000,0,4344640
9,1544,4,N,-4,0,External,Defense,N,N,Southwest,0-5yrs,Small,1,1,50000,21000,29000,2180894
9,1545,8,N,-4,4,External,Defense,N,N,Midwest,0-5yrs,Small,5,5,250000,105000,145000,2653985
9,1546,13,Y,-4,,External,Defense,N,N,Southeast,0-5yrs,Medium,2,0,42000,42000,0,2257652
9,1547,1,N,-4,-3,External,Defense,N,N,Southeast,10+yrs,Medium,1,1,50000,21000,29000,1543586
9,1548,13,Y,-4,,Internal,Defense,N,N,Southeast,6-10yrs,Small,6,2,184000,126000,58000,4549463
9,1549,13,Y,-4,,Internal,Defense,N,Y,Northeast,0-5yrs,Medium,2,5,264000,64000,200000,2209928
9,1550,13,Y,-4,,Internal,Defense,N,Y,Northeast,0-5yrs,Medium,0,1,40000,0,40000,2170095
9,1551,13,Y,-4,,Internal,Defense,N,Y,Northeast,0-5yrs,Small,0,4,160000,0,160000,4707428
9,1552,8,N,-4,4,Internal,Defense,N,N,Southwest,0-5yrs,Small,5,4,221000,105000,116000,2514451
9,1553,9,N,-4,5,Internal,Defense,N,N,Northeast,0-5yrs,Small,3,1,92000,63000,29000,3117208
9,1554,13,Y,-4,,Internal,Defense,N,Y,Midwest,6-10yrs,Medium,6,5,392000,192000,200000,6936289
9,1555,6,N,-4,2,Internal,Defense,N,N,Southeast,0-5yrs,Small,6,4,242000,126000,116000,1612420
9,1611,1,N,-3,-2,External,Defense,N,N,Southeast,10+yrs,Small,0,1,29000,0,29000,876484
9,1612,12,Y,-3,,External,Defense,N,Y,Southwest,10+yrs,Small,2,4,224000,64000,160000,2009433
9,1613,1,N,-3,-2,External,Defense,N,N,Southwest,0-5yrs,Small,0,1,29000,0,29000,2488154
9,1614,5,N,-3,2,External,Defense,N,N,Northeast,0-5yrs,Small,2,0,42000,42000,0,3051863
9,1615,1,N,-3,-2,External,Defense,N,N,Southeast,0-5yrs,Small,1,2,79000,21000,58000,728309
9,1616,12,Y,-3,,Internal,Defense,N,N,Midwest,0-5yrs,Small,3,0,63000,63000,0,4159303
9,1617,12,Y,-3,,Internal,Defense,N,Y,West,0-5yrs,Small,3,1,136000,96000,40000,2594773
9,1618,2,N,-3,-1,Internal,Defense,N,N,Southwest,10+yrs,Small,3,0,63000,63000,0,1571419
9,1619,4,N,-3,1,Internal,Defense,N,N,Northeast,0-5yrs,Medium,0,2,58000,0,58000,2249558
9,1734,11,Y,-2,,External,Defense,N,Y,Northeast,6-10yrs,Medium,5,4,320000,160000,160000,2715996
9,1735,11,Y,-2,,External,Defense,N,N,Northeast,0-5yrs,Small,4,2,142000,84000,58000,2115646
9,1736,5,N,-2,3,External,Defense,N,N,Northeast,6-10yrs,Small,2,1,71000,42000,29000,746109
9,1737,11,Y,-2,,External,Defense,N,N,West,0-5yrs,Large,4,0,84000,84000,0,6326276
9,1738,11,Y,-2,,External,Defense,N,Y,Southeast,0-5yrs,Medium,5,4,320000,160000,160000,6370556
9,1739,3,N,-2,1,External,Defense,N,N,Southeast,0-5yrs,Small,2,3,129000,42000,87000,1069051
9,1740,4,N,-2,2,External,Defense,N,N,Northeast,0-5yrs,Large,1,3,108000,21000,87000,2350517
9,1741,11,Y,-2,,External,Defense,N,Y,Southwest,0-5yrs,Small,1,5,232000,32000,200000,4220673
9,1742,11,Y,-2,,External,Defense,N,N,Southeast,0-5yrs,Small,6,3,213000,126000,87000,3843635
9,1743,11,Y,-2,,Internal,Defense,N,Y,Midwest,0-5yrs,Small,2,2,144000,64000,80000,2406130
9,1744,1,N,-2,-1,Internal,Defense,N,N,Southeast,6-10yrs,Large,1,0,21000,21000,0,2356494
9,1745,5,N,-2,3,Internal,Defense,N,N,Northeast,6-10yrs,Small,3,3,150000,63000,87000,1817067
9,1746,11,Y,-2,,Internal,Defense,N,N,Southeast,0-5yrs,Medium,5,4,221000,105000,116000,3688287
9,1747,5,N,-2,3,Internal,Defense,N,N,Midwest,0-5yrs,Small,0,1,29000,0,29000,2361150
9,1748,11,Y,-2,,Internal,Defense,N,Y,Midwest,10+yrs,Small,1,0,32000,32000,0,3580442
9,1749,2,N,-2,0,Internal,Defense,N,N,Southeast,0-5yrs,Medium,4,1,113000,84000,29000,751944
9,1750,1,N,-2,-1,Internal,Defense,N,N,West,6-10yrs,Small,1,0,21000,21000,0,1880224
9,1751,11,Y,-2,,Internal,Defense,N,Y,West,0-5yrs,Medium,4,0,128000,128000,0,1279808
9,1856,10,Y,-1,,Referral,Defense,Y,N,Midwest,0-5yrs,Small,2,1,71000,42000,29000,3570127
9,1857,10,Y,-1,,Referral,Defense,Y,Y,Midwest,0-5yrs,Small,4,0,128000,128000,0,5352540
9,1858,10,Y,-1,,Referral,Defense,Y,Y,Southwest,0-5yrs,Small,7,3,344000,224000,120000,2680663
9,1859,10,Y,-1,,External,Defense,N,Y,Midwest,0-5yrs,Medium,1,2,112000,32000,80000,3589398
9,1860,2,N,-1,1,External,Defense,N,N,Midwest,0-5yrs,Small,2,2,100000,42000,58000,2424409
9,1861,2,N,-1,1,External,Defense,N,N,Southeast,0-5yrs,Small,0,2,58000,0,58000,3385472
9,1862,2,N,-1,1,External,Defense,N,N,Northeast,0-5yrs,Medium,2,0,42000,42000,0,2638031
9,1863,10,Y,-1,,External,Defense,N,N,Northeast,6-10yrs,Medium,8,0,168000,168000,0,2307670
9,1864,4,N,-1,3,External,Defense,N,N,Northeast,6-10yrs,Large,2,1,71000,42000,29000,2742369
9,1865,1,N,-1,0,Internal,Defense,N,N,West,0-5yrs,Small,2,0,42000,42000,0,2860373
9,1866,10,Y,-1,,Internal,Defense,N,N,West,6-10yrs,Medium,5,2,163000,105000,58000,3575457
9,1867,10,Y,-1,,Internal,Defense,N,Y,Southeast,0-5yrs,Small,1,0,32000,32000,0,3580966
9,1868,1,N,-1,0,Internal,Defense,N,N,Southwest,0-5yrs,Small,0,2,58000,0,58000,1146101
9,1869,10,Y,-1,,Internal,Defense,N,Y,Southwest,0-5yrs,Medium,3,1,136000,96000,40000,2577144
9,1968,5,N,0,5,External,Defense,N,N,Midwest,0-5yrs,Small,0,1,29000,0,29000,1650755
9,1969,2,N,0,2,External,Defense,N,N,Southwest,0-5yrs,Medium,3,4,179000,63000,116000,4153465
9,1970,9,Y,0,,External,Defense,N,N,West,0-5yrs,Small,4,3,171000,84000,87000,6400706
9,1971,9,Y,0,,External,Defense,N,Y,West,0-5yrs,Small,4,2,208000,128000,80000,3661805
9,1972,2,N,0,2,External,Defense,N,N,Midwest,6-10yrs,Medium,1,0,21000,21000,0,2419259
9,1973,9,Y,0,,External,Defense,N,N,West,6-10yrs,Small,6,2,184000,126000,58000,1981273
9,1974,9,Y,0,,External,Defense,N,N,Northeast,0-5yrs,Small,2,2,100000,42000,58000,3100007
9,1975,2,N,0,2,External,Defense,N,N,Southwest,10+yrs,Medium,2,1,71000,42000,29000,1545931
9,1976,5,N,0,5,External,Defense,N,N,Northeast,0-5yrs,Small,3,3,150000,63000,87000,2882342
9,1977,9,Y,0,,Internal,Defense,N,Y,Northeast,0-5yrs,Small,6,6,432000,192000,240000,4473505
9,1978,6,N,0,6,Internal,Defense,N,N,Midwest,0-5yrs,Small,1,2,79000,21000,58000,1842311
9,1979,9,Y,0,,Internal,Defense,N,Y,Southwest,10+yrs,Medium,11,5,552000,352000,200000,6894037
9,1980,9,Y,0,,Internal,Defense,N,Y,Northeast,0-5yrs,Medium,3,4,256000,96000,160000,5215071
9,1981,1,N,0,1,Internal,Defense,N,N,Southwest,0-5yrs,Medium,2,1,71000,42000,29000,2306989
9,1982,9,Y,0,,Internal,Defense,N,N,Midwest,0-5yrs,Small,2,0,42000,42000,0,4794614
9,1983,5,N,0,5,Internal,Defense,N,N,Midwest,0-5yrs,Large,3,3,150000,63000,87000,1427234
9,1984,9,Y,0,,Internal,Defense,N,N,West,10+yrs,Medium,7,2,205000,147000,58000,3189104
9,2007,8,Y,1,,Referral,Defense,Y,N,West,10+yrs,Small,3,6,237000,63000,174000,3878274
9,2008,8,Y,1,,Referral,Defense,Y,Y,Midwest,6-10yrs,Small,4,3,248000,128000,120000,4796211
9,2009,7,N,1,8,External,Defense,N,Y,West,0-5yrs,Small,1,2,112000,32000,80000,3664758
9,2010,2,N,1,3,External,Defense,N,N,Southeast,0-5yrs,Small,1,1,50000,21000,29000,1893667
9,2011,8,Y,1,,Internal,Defense,N,N,Midwest,6-10yrs,Small,6,1,155000,126000,29000,4925527
9,2012,3,N,1,4,Internal,Defense,N,N,Southwest,10+yrs,Small,3,1,92000,63000,29000,2551344
9,2215,7,Y,2,,Referral,Defense,Y,Y,West,0-5yrs,Medium,4,2,208000,128000,80000,3581241
9,2216,1,N,2,3,External,Defense,N,N,Southeast,6-10yrs,Small,1,0,21000,21000,0,1457253
9,2217,7,Y,2,,External,Defense,N,N,West,0-5yrs,Medium,4,3,171000,84000,87000,3002758
9,2218,7,Y,2,,External,Defense,N,N,Southeast,6-10yrs,Medium,7,2,205000,147000,58000,3046715
9,2219,7,Y,2,,External,Defense,N,N,Northeast,0-5yrs,Small,1,0,21000,21000,0,2219682
9,2220,7,Y,2,,External,Defense,N,N,Southeast,0-5yrs,Small,3,2,121000,63000,58000,2965784
9,2221,7,Y,2,,External,Defense,N,Y,Southeast,0-5yrs,Small,2,1,104000,64000,40000,3820558
9,2222,7,Y,2,,External,Defense,N,Y,Midwest,6-10yrs,Small,2,0,64000,64000,0,1122123
9,2223,1,N,2,3,External,Defense,N,N,Southwest,6-10yrs,Small,3,0,63000,63000,0,979433
9,2224,7,Y,2,,External,Defense,N,Y,Southwest,0-5yrs,Medium,3,1,136000,96000,40000,3454862
9,2225,7,Y,2,,External,Defense,N,Y,West,0-5yrs,Medium,2,0,64000,64000,0,2230681
9,2226,7,Y,2,,External,Defense,N,N,West,6-10yrs,Small,1,0,21000,21000,0,3016042
9,2227,7,Y,2,,External,Defense,N,Y,Midwest,0-5yrs,Small,2,0,64000,64000,0,3380061
9,2228,7,Y,2,,External,Defense,N,Y,Southeast,0-5yrs,Small,1,0,32000,32000,0,2623941
9,2229,7,Y,2,,External,Defense,N,Y,Northeast,0-5yrs,Small,0,2,80000,0,80000,2280103
9,2230,7,Y,2,,Internal,Defense,N,Y,Northeast,0-5yrs,Medium,5,0,160000,160000,0,2637403
9,2231,7,Y,2,,Internal,Defense,N,N,Southwest,10+yrs,Small,5,4,221000,105000,116000,2745767
9,2232,7,Y,2,,Internal,Defense,N,Y,West,0-5yrs,Small,2,5,264000,64000,200000,1397403
9,2233,6,N,2,8,Internal,Defense,N,Y,West,0-5yrs,Small,1,2,112000,32000,80000,2519585
9,2234,7,Y,2,,Internal,Defense,N,N,Southeast,6-10yrs,Small,4,5,229000,84000,145000,2531622
9,2235,7,Y,2,,Internal,Defense,N,N,Southeast,0-5yrs,Small,2,1,71000,42000,29000,1686128
9,2236,7,Y,2,,Internal,Defense,N,Y,West,6-10yrs,Medium,3,5,296000,96000,200000,3422900
9,2237,7,Y,2,,Internal,Defense,N,Y,Southwest,0-5yrs,Small,1,0,32000,32000,0,3892367
9,2238,7,Y,2,,Internal,Defense,N,N,Northeast,0-5yrs,Small,3,0,63000,63000,0,4438890
9,2239,2,N,2,4,Internal,Defense,N,N,Southeast,6-10yrs,Small,1,3,108000,21000,87000,2937240
9,2240,7,Y,2,,Internal,Defense,N,N,Midwest,10+yrs,Small,1,6,195000,21000,174000,3913911
9,2241,7,Y,2,,Internal,Defense,N,Y,Southeast,10+yrs,Small,3,0,96000,96000,0,1890891
9,2242,7,Y,2,,Internal,Defense,N,Y,West,10+yrs,Medium,5,2,240000,160000,80000,3746133
9,2243,4,N,2,6,Internal,Defense,N,Y,Midwest,0-5yrs,Small,3,5,296000,96000,200000,845156
9,2394,6,Y,3,,Referral,Defense,Y,N,Northeast,0-5yrs,Medium,1,1,50000,21000,29000,3013532
9,2395,1,N,3,4,Referral,Defense,Y,N,West,6-10yrs,Medium,1,2,79000,21000,58000,1087252
9,2396,2,N,3,5,Referral,Defense,Y,N,West,6-10yrs,Small,0,1,29000,0,29000,762896
9,2397,6,Y,3,,External,Defense,N,Y,Midwest,0-5yrs,Small,1,0,32000,32000,0,2461561
9,2398,6,Y,3,,External,Defense,N,N,Southeast,0-5yrs,Small,2,0,42000,42000,0,2442308
9,2399,6,Y,3,,External,Defense,N,N,Northeast,0-5yrs,Small,1,2,79000,21000,58000,5649122
9,2400,6,Y,3,,External,Defense,N,Y,Southeast,0-5yrs,Medium,4,3,248000,128000,120000,3200430
9,2401,6,Y,3,,External,Defense,N,N,Southeast,0-5yrs,Medium,2,0,42000,42000,0,4353653
9,2402,6,Y,3,,External,Defense,N,Y,Southwest,0-5yrs,Small,3,6,336000,96000,240000,5674037
9,2403,6,Y,3,,External,Defense,N,Y,Midwest,0-5yrs,Small,4,0,128000,128000,0,3737355
9,2404,6,Y,3,,Internal,Defense,N,Y,Northeast,10+yrs,Medium,1,1,72000,32000,40000,2419178
9,2405,1,N,3,4,Internal,Defense,N,N,Southwest,10+yrs,Small,2,1,71000,42000,29000,1504141
9,2406,6,Y,3,,Internal,Defense,N,Y,Southwest,0-5yrs,Small,1,0,32000,32000,0,4733893
9,2407,6,Y,3,,Internal,Defense,N,Y,West,10+yrs,Small,2,6,304000,64000,240000,3238183
9,2408,2,N,3,5,Internal,Defense,N,N,Southwest,0-5yrs,Small,1,1,50000,21000,29000,2415848
9,2409,6,Y,3,,Internal,Defense,N,Y,Southeast,0-5yrs,Medium,4,0,128000,128000,0,4655847
9,2410,1,N,3,4,Internal,Defense,N,N,West,0-5yrs,Medium,2,0,42000,42000,0,2002663
9,2411,6,Y,3,,Internal,Defense,N,Y,Northeast,10+yrs,Small,1,3,152000,32000,120000,5396321
9,2544,5,Y,4,,Referral,Defense,Y,N,Northeast,0-5yrs,Small,0,3,87000,0,87000,3982079
9,2545,5,Y,4,,Referral,Defense,Y,Y,Northeast,0-5yrs,Small,3,3,216000,96000,120000,3766687
9,2546,5,Y,4,,Referral,Defense,Y,N,West,0-5yrs,Small,3,1,92000,63000,29000,3182177
9,2547,1,N,4,5,Referral,Defense,Y,N,West,0-5yrs,Small,0,4,116000,0,116000,2000658
9,2548,3,N,4,7,Referral,Defense,Y,N,Northeast,10+yrs,Medium,1,1,50000,21000,29000,4929691
9,2549,5,Y,4,,Referral,Defense,Y,Y,Northeast,0-5yrs,Medium,1,0,32000,32000,0,2832404
9,2550,5,Y,4,,External,Defense,N,N,Northeast,0-5yrs,Large,1,1,50000,21000,29000,3741712
9,2551,5,Y,4,,External,Defense,N,N,Midwest,0-5yrs,Medium,1,1,50000,21000,29000,5968317
9,2552,5,Y,4,,External,Defense,N,Y,Southeast,6-10yrs,Small,1,2,112000,32000,80000,5800701
9,2553,5,Y,4,,External,Defense,N,Y,Midwest,0-5yrs,Small,2,0,64000,64000,0,3023374
9,2554,5,Y,4,,External,Defense,N,Y,Southeast,0-5yrs,Small,2,3,184000,64000,120000,4536910
9,2555,5,Y,4,,External,Defense,N,Y,West,10+yrs,Small,1,1,72000,32000,40000,3141331
9,2556,5,Y,4,,Internal,Defense,N,N,Southwest,0-5yrs,Small,3,1,92000,63000,29000,7066336
9,2557,5,Y,4,,Internal,Defense,N,N,Southeast,6-10yrs,Small,2,0,42000,42000,0,2824879
9,2558,5,Y,4,,Internal,Defense,N,N,Northeast,6-10yrs,Small,3,2,121000,63000,58000,5940788
9,2559,5,Y,4,,Internal,Defense,N,N,Midwest,0-5yrs,Small,1,0,21000,21000,0,2586866
9,2560,5,Y,4,,Internal,Defense,N,N,Northeast,0-5yrs,Medium,1,0,21000,21000,0,3331396
9,2561,5,Y,4,,Internal,Defense,N,N,Southwest,10+yrs,Large,4,1,113000,84000,29000,4890058
9,2562,5,Y,4,,Internal,Defense,N,Y,Midwest,0-5yrs,Small,2,1,104000,64000,40000,2059498
9,2837,4,Y,5,,Referral,Defense,Y,Y,Midwest,0-5yrs,Medium,0,2,80000,0,80000,4641691
9,2838,4,Y,5,,Referral,Defense,Y,N,Midwest,0-5yrs,Medium,0,3,87000,0,87000,4714133
9,2839,4,Y,5,,Referral,Defense,Y,Y,Southwest,0-5yrs,Medium,0,1,40000,0,40000,728849
9,2840,4,Y,5,,External,Defense,N,N,Midwest,0-5yrs,Large,2,0,42000,42000,0,4392298
9,2841,4,Y,5,,External,Defense,N,Y,Southwest,10+yrs,Small,3,2,176000,96000,80000,3639963
9,2842,4,Y,5,,External,Defense,N,N,Southeast,10+yrs,Medium,1,0,21000,21000,0,3196278
9,2843,4,Y,5,,External,Defense,N,N,Northeast,0-5yrs,Small,3,0,63000,63000,0,3090723
9,2844,4,Y,5,,External,Defense,N,N,Midwest,0-5yrs,Small,1,1,50000,21000,29000,1228953
9,2845,4,Y,5,,External,Defense,N,N,Midwest,10+yrs,Small,1,2,79000,21000,58000,1938152
9,2846,4,Y,5,,External,Defense,N,N,Northeast,0-5yrs,Small,1,2,79000,21000,58000,3247424
9,2847,4,Y,5,,External,Defense,N,N,Northeast,0-5yrs,Small,1,1,50000,21000,29000,5490356
9,2848,4,Y,5,,External,Defense,N,Y,Northeast,10+yrs,Large,1,0,32000,32000,0,1456302
9,2849,4,Y,5,,External,Defense,N,Y,Southeast,10+yrs,Small,1,0,32000,32000,0,5549578
9,2850,4,Y,5,,External,Defense,N,Y,Midwest,0-5yrs,Medium,6,0,192000,192000,0,3164526
9,2851,4,Y,5,,External,Defense,N,N,Southwest,6-10yrs,Medium,1,2,79000,21000,58000,2367676
9,2852,1,N,5,6,Internal,Defense,N,Y,Southeast,10+yrs,Small,1,1,72000,32000,40000,3439708
9,2853,4,Y,5,,Internal,Defense,N,Y,Midwest,0-5yrs,Small,3,1,136000,96000,40000,4303955
9,2854,4,Y,5,,Internal,Defense,N,N,Midwest,6-10yrs,Medium,1,0,21000,21000,0,3957413
9,2855,4,Y,5,,Internal,Defense,N,N,Southwest,6-10yrs,Small,2,0,42000,42000,0,1550622
9,2856,4,Y,5,,Internal,Defense,N,Y,Southwest,6-10yrs,Medium,0,1,40000,0,40000,2052395
9,2857,4,Y,5,,Internal,Defense,N,Y,Southeast,10+yrs,Small,0,3,120000,0,120000,3261531
9,2858,4,Y,5,,Internal,Defense,N,Y,Southeast,10+yrs,Small,1,2,112000,32000,80000,4286839
9,2859,4,Y,5,,Internal,Defense,N,Y,Midwest,0-5yrs,Medium,3,2,176000,96000,80000,2775847
9,2860,4,Y,5,,Internal,Defense,N,N,Northeast,6-10yrs,Medium,5,1,134000,105000,29000,1993591
9,2861,4,Y,5,,Internal,Defense,N,N,Midwest,0-5yrs,Medium,1,3,108000,21000,87000,4436507
9,2862,4,Y,5,,Internal,Defense,N,Y,Southwest,0-5yrs,Small,0,2,80000,0,80000,2363859
9,2863,4,Y,5,,Internal,Defense,N,N,Southwest,6-10yrs,Small,1,1,50000,21000,29000,2308082
9,2864,4,Y,5,,Internal,Defense,N,Y,West,0-5yrs,Small,0,4,160000,0,160000,3644376
9,2865,4,Y,5,,Internal,Defense,N,Y,West,10+yrs,Small,3,1,136000,96000,40000,4016629
9,2866,4,Y,5,,Internal,Defense,N,Y,Midwest,0-5yrs,Small,4,1,168000,128000,40000,4065471
9,3245,2,N,6,8,Referral,Defense,Y,Y,Northeast,10+yrs,Small,0,1,40000,0,40000,2537459
9,3246,3,Y,6,,Referral,Defense,Y,N,Southwest,0-5yrs,Small,3,5,208000,63000,145000,5519935
9,3247,3,Y,6,,Referral,Defense,Y,N,West,6-10yrs,Small,1,3,108000,21000,87000,2888978
9,3248,3,Y,6,,Referral,Defense,Y,N,Southwest,0-5yrs,Medium,1,0,21000,21000,0,2827902
9,3249,3,Y,6,,Referral,Defense,Y,N,Northeast,6-10yrs,Medium,1,0,21000,21000,0,2434259
9,3250,3,Y,6,,Referral,Defense,Y,N,Southwest,0-5yrs,Small,1,3,108000,21000,87000,3216798
9,3251,3,Y,6,,External,Defense,N,N,West,0-5yrs,Small,1,0,21000,21000,0,3683289
9,3252,3,Y,6,,External,Defense,N,N,West,0-5yrs,Small,1,0,21000,21000,0,2107593
9,3253,3,Y,6,,External,Defense,N,Y,Northeast,0-5yrs,Medium,1,4,192000,32000,160000,4548921
9,3254,3,Y,6,,External,Defense,N,Y,Southwest,6-10yrs,Medium,0,1,40000,0,40000,3298059
9,3255,3,Y,6,,External,Defense,N,Y,Northeast,0-5yrs,Small,1,0,32000,32000,0,3847834
9,3256,3,Y,6,,External,Defense,N,N,Southeast,6-10yrs,Large,0,1,29000,0,29000,3387240
9,3257,3,Y,6,,External,Defense,N,Y,Northeast,0-5yrs,Small,0,1,40000,0,40000,3090557
9,3258,3,Y,6,,External,Defense,N,Y,Southwest,10+yrs,Medium,3,2,176000,96000,80000,5207326
9,3259,3,Y,6,,External,Defense,N,N,Northeast,6-10yrs,Large,1,0,21000,21000,0,2349367
9,3260,3,Y,6,,External,Defense,N,Y,West,6-10yrs,Small,0,1,40000,0,40000,3035211
9,3261,3,Y,6,,External,Defense,N,Y,Southeast,6-10yrs,Large,0,2,80000,0,80000,1645555
9,3262,3,Y,6,,External,Defense,N,N,Midwest,10+yrs,Small,0,2,58000,0,58000,3240739
9,3263,3,Y,6,,External,Defense,N,N,Midwest,6-10yrs,Small,5,2,163000,105000,58000,4024618
9,3264,3,Y,6,,Internal,Defense,N,N,Midwest,6-10yrs,Medium,0,1,29000,0,29000,2405328
9,3265,3,Y,6,,Internal,Defense,N,N,Midwest,6-10yrs,Small,2,1,71000,42000,29000,4083625
9,3266,3,Y,6,,Internal,Defense,N,Y,Southwest,6-10yrs,Medium,2,2,144000,64000,80000,2453067
9,3267,3,Y,6,,Internal,Defense,N,Y,Midwest,0-5yrs,Small,2,0,64000,64000,0,2412279
9,3268,3,Y,6,,Internal,Defense,N,N,Southwest,0-5yrs,Small,0,2,58000,0,58000,3940815
9,3269,3,Y,6,,Internal,Defense,N,Y,West,0-5yrs,Medium,5,1,200000,160000,40000,1494344
9,3270,3,Y,6,,Internal,Defense,N,N,Southwest,6-10yrs,Medium,3,1,92000,63000,29000,4188911
9,3271,3,Y,6,,Internal,Defense,N,N,Southeast,0-5yrs,Large,2,4,158000,42000,116000,1695571
9,3272,3,Y,6,,Internal,Defense,N,N,West,10+yrs,Small,3,0,63000,63000,0,2331804
9,3273,3,Y,6,,Internal,Defense,N,N,Northeast,10+yrs,Medium,1,1,50000,21000,29000,4340885
9,3274,3,Y,6,,Internal,Defense,N,N,West,6-10yrs,Small,1,1,50000,21000,29000,6628014
9,3275,3,Y,6,,Internal,Defense,N,N,Southwest,6-10yrs,Small,0,1,29000,0,29000,1224610
9,3276,3,Y,6,,Internal,Defense,N,Y,West,10+yrs,Small,2,2,144000,64000,80000,2648211
9,3277,3,Y,6,,Internal,Defense,N,Y,Southwest,10+yrs,Medium,2,0,64000,64000,0,2251315
9,3278,3,Y,6,,Internal,Defense,N,Y,West,10+yrs,Small,3,2,176000,96000,80000,1439731
9,3279,3,Y,6,,Internal,Defense,N,N,Southeast,10+yrs,Small,3,2,121000,63000,58000,2921916
9,3280,3,Y,6,,Internal,Defense,N,N,Southeast,6-10yrs,Medium,3,2,121000,63000,58000,4111687
9,3281,3,Y,6,,Internal,Defense,N,Y,Midwest,6-10yrs,Small,5,1,200000,160000,40000,3693925
9,3798,2,Y,7,,Referral,Defense,Y,N,Southwest,6-10yrs,Medium,1,0,21000,21000,0,4497875
9,3799,2,Y,7,,Referral,Defense,Y,Y,West,0-5yrs,Small,2,0,64000,64000,0,4118009
